"VISION_DATA"
"DATA No","DATE","TIME","OLD_BATCH_NO1","OLD_BATCH_NO2","ƒ´∏ﬁ∂Û ¡æ«’ ∞·∞˙","¿Œº≠∆Æ NG »Æ¿Œ","∞®«’∫Œ ∞·∞˙","ƒ≥∫Ò∆º ∞·∞˙","¡¢√À∫Œ ∞∏_01","¡¢√À∫Œ ∞∏_02","¡¢√À∫Œ ∞∏_03","¡¢√À∫Œ ∞∏_04","¡¢√À∫Œ ∞∏_05","¡¢√À∫Œ ∞∏_06","¡¢√À∫Œ ∞∏_07","¡¢√À∫Œ ∞∏_08","¡¢√À∫Œ ∞∏_09","¡¢√À∫Œ ∞∏_10","¡¢√À∫Œ ∞∏_11","¡¢√À∫Œ ∞∏_12","¡¢√À∫Œ ∞∏_13","¡¢√À∫Œ ∞∏_14","¡¢√À∫Œ ∞∏_15","¡¢√À∫Œ ∞∏_16","¡¢√À∫Œ ∞∏_17","¡¢√À∫Œ ∞∏_18","¡¢√À∫Œ ∞∏_19","¡¢√À∫Œ ∞∏_20","¡¢√À∫Œ ∞∏_21","¡¢√À∫Œ ∞∏_22","¡¢√À∫Œ ∞∏_23","¡¢√À∫Œ ∞∏_24","¡¢√À∫Œ ∞∏_25","¡¢√À∫Œ ∞∏_26","¡¢√À∫Œ ∞∏_27","¡¢√À∫Œ ∞∏_28","¡¢√À∫Œ ∞∏_29","¡¢√À∫Œ ∞∏_30","¡¢√À∫Œ ∞∏_31","¡¢√À∫Œ ∞∏_32","¡¢√À∫Œ ∞∏_33","¡¢√À∫Œ ∞∏_34","¡¢√À∫Œ ∞∏_35","¡¢√À∫Œ ∞∏_36","¡¢√À∫Œ ∞∏_37","¡¢√À∫Œ ∞∏_38","¡¢√À∫Œ ∞∏_39","¡¢√À∫Œ ∞∏_40","¡¢√À∫Œ ∞∏_41","¡¢√À∫Œ ∞∏_42","¡¢√À∫Œ ∞∏_43","¡¢√À∫Œ ∞∏_44","¡¢√À∫Œ ∞∏_45","¡¢√À∫Œ ∞∏_46","¡¢√À∫Œ ∞∏_47","¡¢√À∫Œ ∞∏_48","¡¢√À∫Œ ∞∏_49","¡¢√À∫Œ ∞∏_50","¡¢√À∫Œ ∞∏_51","¡¢√À∫Œ ∞∏_52","¡¢√À∫Œ ∞∏_53","¡¢√À∫Œ ∞∏_54","¡¢√À∫Œ ∞∏_55","¡¢√À∫Œ ∞∏_56","¡¢√À∫Œ ∞∏_57","¡¢√À∫Œ ∞∏_58","¡¢√À∫Œ ∞∏_59","¡¢√À∫Œ ∞∏_60","¡¢√À∫Œ ∞∏_61","¡¢√À∫Œ ∞∏_62","¡¢√À∫Œ ∞∏_63","¡¢√À∫Œ ∞∏_64","¡¢√À∫Œ ∞∏_65","¡¢√À∫Œ ∞∏_66","¡¢√À∫Œ ∞∏_67","¡¢√À∫Œ ∞∏_68","¡¢√À∫Œ ∞∏_69","¡¢√À∫Œ ∞∏_70","¡¢√À∫Œ ∞∏_71","¡¢√À∫Œ ∞∏_72","¡¢√À∫Œ ∞∏_73","¡¢√À∫Œ ∞∏_74","¡¢√À∫Œ ∞∏_75","¡¢√À∫Œ ∞∏_76","¡¢√À∫Œ ∞∏_77","¡¢√À∫Œ ∞∏_78","≥ªø‹√¯ ∞®«’∫Œ_01","≥ªø‹√¯ ∞®«’∫Œ_02","≥ªø‹√¯ ∞®«’∫Œ_03","≥ªø‹√¯ ∞®«’∫Œ_04","≥ªø‹√¯ ∞®«’∫Œ_05","≥ªø‹√¯ ∞®«’∫Œ_06","≥ªø‹√¯ ∞®«’∫Œ_07","≥ªø‹√¯ ∞®«’∫Œ_08","≥ªø‹√¯ ∞®«’∫Œ_09","≥ªø‹√¯ ∞®«’∫Œ_10","≥ªø‹√¯ ∞®«’∫Œ_11","≥ªø‹√¯ ∞®«’∫Œ_12","≥ªø‹√¯ ∞®«’∫Œ_13","≥ªø‹√¯ ∞®«’∫Œ_14","≥ªø‹√¯ ∞®«’∫Œ_15","≥ªø‹√¯ ∞®«’∫Œ_16","≥ªø‹√¯ ∞®«’∫Œ_17","≥ªø‹√¯ ∞®«’∫Œ_18","≥ªø‹√¯ ∞®«’∫Œ_19","≥ªø‹√¯ ∞®«’∫Œ_20","≥ªø‹√¯ ∞®«’∫Œ_21","≥ªø‹√¯ ∞®«’∫Œ_22","≥ªø‹√¯ ∞®«’∫Œ_23","≥ªø‹√¯ ∞®«’∫Œ_24","≥ªø‹√¯ ∞®«’∫Œ_25","≥ªø‹√¯ ∞®«’∫Œ_26","≥ªø‹√¯ ∞®«’∫Œ_27","≥ªø‹√¯ ∞®«’∫Œ_28","≥ªø‹√¯ ∞®«’∫Œ_29","≥ªø‹√¯ ∞®«’∫Œ_30","≥ªø‹√¯ ∞®«’∫Œ_31","≥ªø‹√¯ ∞®«’∫Œ_32","≥ªø‹√¯ ∞®«’∫Œ_33","≥ªø‹√¯ ∞®«’∫Œ_34","≥ªø‹√¯ ∞®«’∫Œ_35","≥ªø‹√¯ ∞®«’∫Œ_36","≥ªø‹√¯ ∞®«’∫Œ_37","≥ªø‹√¯ ∞®«’∫Œ_38","≥ªø‹√¯ ∞®«’∫Œ_39","≥ªø‹√¯ ∞®«’∫Œ_40","≥ªø‹√¯ ∞®«’∫Œ_41","≥ªø‹√¯ ∞®«’∫Œ_42","≥ªø‹√¯ ∞®«’∫Œ_43","≥ªø‹√¯ ∞®«’∫Œ_44","≥ªø‹√¯ ∞®«’∫Œ_45","≥ªø‹√¯ ∞®«’∫Œ_46","≥ªø‹√¯ ∞®«’∫Œ_47","≥ªø‹√¯ ∞®«’∫Œ_48","≥ªø‹√¯ ∞®«’∫Œ_49","≥ªø‹√¯ ∞®«’∫Œ_50","≥ªø‹√¯ ∞®«’∫Œ_51","≥ªø‹√¯ ∞®«’∫Œ_52","≥ªø‹√¯ ∞®«’∫Œ_53","≥ªø‹√¯ ∞®«’∫Œ_54","≥ªø‹√¯ ∞®«’∫Œ_55","≥ªø‹√¯ ∞®«’∫Œ_56","≥ªø‹√¯ ∞®«’∫Œ_57","≥ªø‹√¯ ∞®«’∫Œ_58","≥ªø‹√¯ ∞®«’∫Œ_59","≥ªø‹√¯ ∞®«’∫Œ_60","≥ªø‹√¯ ∞®«’∫Œ_61","≥ªø‹√¯ ∞®«’∫Œ_62","≥ªø‹√¯ ∞®«’∫Œ_63","≥ªø‹√¯ ∞®«’∫Œ_64","≥ªø‹√¯ ∞®«’∫Œ_65","≥ªø‹√¯ ∞®«’∫Œ_66","≥ªø‹√¯ ∞®«’∫Œ_67","≥ªø‹√¯ ∞®«’∫Œ_68","≥ªø‹√¯ ∞®«’∫Œ_69","≥ªø‹√¯ ∞®«’∫Œ_70","≥ªø‹√¯ ∞®«’∫Œ_71","≥ªø‹√¯ ∞®«’∫Œ_72","≥ªø‹√¯ ∞®«’∫Œ_73","≥ªø‹√¯ ∞®«’∫Œ_74","≥ªø‹√¯ ∞®«’∫Œ_75","≥ªø‹√¯ ∞®«’∫Œ_76","≥ªø‹√¯ ∞®«’∫Œ_77","≥ªø‹√¯ ∞®«’∫Œ_78","»¶µÂ¥ŸøÓ ∞∏_01","»¶µÂ¥ŸøÓ ∞∏_02","DM60324","DM60326","DM60328","DM60330","DM60332","DM60334","DM60336","DM60338","DM60340","DM60342","DM60344","DM60346","DM60348","DM60350","DM60352","DM60354","DM60356","DM60358","DM60360","DM60362"
2005,2022/07/23,23:11:01,"C227220027      ","N227216007      ",1,1,1,230,227,228,227,224,224,233,232,229,227,230,228,228,226,227,229,225,226,229,232,227,228,230,230,229,227,227,229,226,226,232,233,228,229,232,230,229,229,228,235,238,239,231,233,238,237,235,236,237,237,237,234,238,241,230,231,237,237,233,236,236,237,236,234,239,242,231,233,237,237,235,236,235,236,236,234,238,241,1120,1119,1116,1119,1116,1116,1115,1115,1115,1112,1113,1112,1113,1113,1112,1114,1111,1113,1113,1114,1113,1112,1112,1110,1113,1113,1113,1114,1113,1113,1113,1113,1113,1113,1115,1115,1116,1117,1119,688,683,681,690,693,687,678,680,681,682,678,681,681,679,676,685,688,684,677,680,681,682,678,680,681,678,677,684,688,684,676,678,680,683,680,683,684,682,682,1004,1009,0,"","?","","","","","?","","","","","V","","","",0,0,0,0,0
2006,2022/07/23,23:11:01,"C227220027      ","N227216007      ",1,1,1,233,234,231,229,232,228,230,229,229,231,224,227,234,234,230,227,231,228,230,231,230,231,228,227,234,233,230,229,232,230,229,229,229,230,227,227,233,234,231,239,237,237,239,240,240,236,241,243,232,234,238,236,235,236,237,237,237,235,238,242,233,235,239,239,236,237,237,238,238,235,240,242,233,234,239,237,235,237,1121,1121,1118,1118,1117,1115,1115,1116,1116,1118,1115,1116,1114,1115,1115,1112,1115,1113,1115,1115,1115,1117,1116,1114,1113,1113,1113,1113,1114,1114,1114,1115,1116,1118,1117,1118,1119,1120,1120,682,684,685,685,679,683,682,680,678,687,690,685,677,680,681,681,679,681,682,680,677,683,688,681,675,678,678,681,677,681,682,680,679,686,690,687,681,684,684,1006,1000,0,"","?","","","","","?","","","","","W","","","",0,0,0,0,0
2007,2022/07/23,23:11:01,"C227220027      ","N227216007      ",0,0,0,229,227,226,228,224,226,233,232,227,226,230,228,227,228,227,228,223,226,232,232,229,227,230,229,228,227,226,228,227,225,227,234,231,231,232,229,230,229,230,235,240,240,231,234,238,237,235,235,235,236,236,235,239,242,232,235,239,239,237,238,239,238,237,234,239,242,232,233,238,237,235,236,236,237,310,235,239,240,1120,1120,1117,1119,1117,1117,1116,1115,1114,1112,1113,1112,1113,1113,1113,1113,1114,1115,1114,1114,1113,1113,1114,1112,1113,1113,1113,1115,1113,1114,1114,1115,1115,1115,1117,1109,1117,1119,1121,688,683,681,689,691,685,677,679,681,682,677,681,682,678,675,682,687,681,674,676,677,679,677,679,680,677,675,683,687,682,676,679,680,682,680,617,684,683,683,991,993,0,"","?","","","","","?","","","","","X","","","",0,0,0,0,0
2008,2022/07/23,23:11:02,"C227220027      ","N227216007      ",0,1,0,233,234,229,228,228,228,227,225,227,227,224,223,230,231,225,226,226,228,227,226,226,227,224,225,230,227,227,226,230,227,227,226,227,228,224,224,230,231,228,240,237,237,238,237,238,235,240,242,232,236,238,238,236,237,237,239,239,235,240,242,233,235,238,238,237,238,237,239,238,235,239,241,233,235,239,239,236,238,1120,1119,1116,1115,1112,1110,1112,1112,1111,1113,1112,1112,1112,1111,1110,1110,1109,1108,1107,1109,1108,1111,1110,1109,1110,1108,1110,1109,1109,1109,1109,1111,1110,1114,1114,1115,1116,1117,1118,683,684,684,685,681,683,683,679,677,685,688,684,677,678,679,679,675,678,678,675,674,682,685,680,674,677,677,679,674,679,679,677,676,684,688,685,678,680,684,1008,1005,0,"","?","","","","","?","","","","","U","","","",0,0,0,0,0
2009,2022/07/23,23:11:02,"C227220027      ","N227216007      ",0,1,0,229,228,227,227,225,225,231,231,227,227,230,228,227,227,227,227,222,224,232,232,228,229,230,227,227,226,228,228,226,226,232,230,229,228,231,229,228,228,228,237,240,242,232,233,239,237,235,236,236,237,236,235,239,241,231,234,238,237,236,236,238,238,238,235,239,242,232,235,238,238,235,237,238,238,237,235,239,239,1120,1119,1117,1119,1116,1117,1116,1116,1115,1113,1114,1112,1113,1114,1113,1115,1113,1113,1113,1114,1113,1113,1113,1109,1111,1113,1113,1114,1113,1114,1115,1115,1115,1114,1116,1115,1115,1117,1117,687,683,680,690,693,687,679,682,681,683,678,683,683,680,678,685,688,683,677,680,681,681,678,680,680,678,676,684,687,684,676,679,681,682,678,683,684,682,681,1011,1007,0,"","?","","","","","?","","","","","V","","","",0,0,0,0,0
2010,2022/07/23,23:11:02,"C227220027      ","N227216007      ",1,1,1,233,231,229,228,231,230,227,227,227,228,225,227,231,231,228,227,230,230,229,229,228,229,224,225,234,232,229,229,231,228,229,228,228,230,225,226,232,233,230,237,235,235,238,236,237,234,239,241,233,233,237,238,235,236,236,239,238,236,240,242,233,234,239,239,237,237,238,238,238,235,240,241,233,235,240,239,236,238,1122,1120,1118,1117,1116,1115,1114,1116,1116,1118,1116,1116,1115,1115,1114,1111,1115,1115,1115,1115,1115,1117,1116,1114,1114,1113,1112,1113,1113,1113,1114,1116,1116,1117,1117,1118,1119,1120,1120,686,687,687,686,683,686,686,683,680,689,692,688,679,683,683,682,680,682,682,681,679,686,691,685,676,679,680,681,678,682,682,680,680,686,691,687,679,684,685,1007,1002,0,"","?","","","","","?","","","","","W","","","",0,0,0,0,0
2011,2022/07/23,23:11:03,"C227220027      ","N227216007      ",0,0,0,229,226,228,228,223,227,232,234,228,229,229,229,228,229,228,228,227,227,231,232,229,228,231,230,230,228,228,230,227,228,233,234,231,230,232,230,229,229,227,235,240,242,232,234,238,238,235,238,237,237,236,234,239,241,233,234,239,239,238,238,237,239,238,235,239,241,231,233,238,238,234,236,238,238,303,235,239,239,1120,1120,1118,1119,1116,1117,1116,1115,1114,1114,1114,1112,1112,1114,1114,1115,1115,1115,1114,1113,1114,1112,1113,1112,1113,1114,1114,1115,1113,1115,1115,1116,1116,1115,1115,1108,1118,1120,1120,688,684,680,688,692,686,677,679,681,681,677,681,680,678,676,682,687,682,674,676,679,680,675,679,679,678,675,684,688,683,677,680,682,681,679,617,684,684,685,988,995,0,"","?","","","","","?","","","","","X","","","",0,0,0,0,0
2012,2022/07/23,23:11:03,"C227220027      ","N227216007      ",0,1,0,232,232,226,226,229,227,226,226,226,225,222,222,228,231,226,225,230,227,227,226,225,227,225,224,231,232,226,227,230,229,228,227,228,228,225,225,230,231,228,239,235,238,237,237,238,234,239,241,232,233,239,237,236,237,237,239,239,236,240,243,233,236,240,239,236,238,237,239,238,235,240,242,233,234,240,239,237,237,1120,1115,1116,1116,1113,1112,1111,1111,1112,1113,1112,1112,1112,1111,1110,1110,1110,1107,1109,1109,1109,1110,1110,1110,1110,1109,1108,1109,1110,1109,1109,1111,1111,1114,1114,1115,1116,1117,1118,685,686,686,687,683,686,684,680,679,687,690,686,677,679,679,679,675,678,679,675,673,682,684,680,673,676,676,679,674,678,678,676,675,684,689,684,678,681,683,1009,1002,0,"","?","","","","","?","","","","","U","","","",0,0,0,0,0
2013,2022/07/23,23:11:03,"C227220027      ","N227216007      ",1,1,1,229,227,227,226,224,224,229,230,227,226,229,226,225,226,224,227,224,225,231,229,227,229,229,229,226,227,227,230,221,226,232,232,231,227,229,227,228,227,227,236,238,238,232,232,238,238,234,236,238,238,236,235,240,241,232,233,240,238,234,237,237,239,237,235,239,241,232,234,238,237,234,236,237,237,236,233,239,240,1118,1117,1115,1118,1116,1117,1115,1115,1114,1114,1114,1112,1112,1113,1113,1114,1112,1114,1114,1112,1113,1113,1114,1112,1113,1114,1113,1115,1114,1115,1115,1114,1115,1114,1116,1115,1116,1118,1118,687,684,681,690,692,688,680,682,683,682,679,683,684,680,679,685,688,684,677,680,681,681,678,681,682,679,678,685,689,685,678,679,682,683,681,685,686,683,682,1002,1007,0,"","?","","","","","?","","","","","V","","","",0,0,0,0,0
2014,2022/07/23,23:11:03,"C227220027      ","N227216007      ",1,1,1,233,232,229,228,231,228,228,229,227,229,222,227,233,231,230,229,231,229,230,229,230,230,225,227,232,231,225,228,230,231,230,227,229,229,224,227,233,234,228,241,236,237,239,239,239,235,240,243,233,234,239,238,236,238,237,239,238,236,240,242,233,234,239,239,237,236,239,238,239,236,241,242,233,235,239,239,236,237,1122,1121,1118,1118,1118,1117,1116,1117,1117,1119,1115,1118,1117,1116,1115,1113,1115,1114,1115,1116,1115,1117,1116,1114,1114,1114,1113,1114,1114,1115,1115,1116,1117,1118,1117,1119,1118,1120,1121,682,685,685,686,683,685,685,682,680,689,692,686,678,681,681,681,678,680,681,679,676,685,689,681,677,679,680,681,679,680,682,681,679,687,691,687,680,684,685,1004,1000,0,"","?","","","","","?","","","","","W","","","",0,0,0,0,0
2015,2022/07/23,23:11:04,"C227220027      ","N227216007      ",0,0,0,230,227,229,228,221,226,228,233,229,229,230,229,229,229,227,229,226,227,227,233,231,228,231,227,227,227,229,229,223,227,233,233,229,230,233,229,230,230,229,233,239,242,234,236,240,239,235,237,237,238,238,235,240,243,233,236,240,239,239,238,238,239,239,236,240,241,232,234,239,240,237,237,238,238,311,235,240,242,1119,1120,1118,1120,1118,1118,1116,1115,1114,1115,1114,1113,1113,1114,1114,1115,1116,1116,1114,1115,1114,1114,1115,1112,1114,1114,1114,1115,1114,1116,1116,1116,1116,1116,1118,1111,1119,1120,1121,687,683,678,687,689,684,678,678,680,681,677,680,680,677,675,682,687,682,675,675,678,680,678,679,680,677,676,683,686,682,677,678,680,681,679,617,684,681,682,988,991,0,"","?","","","","","?","","","","","X","","","",0,0,0,0,0
2016,2022/07/23,23:11:04,"C227220027      ","N227216007      ",0,1,0,234,232,229,228,228,230,227,227,226,229,218,225,232,231,229,229,230,228,229,226,227,228,225,225,232,232,228,227,231,228,229,229,229,229,227,226,231,232,228,240,235,237,238,239,237,235,239,241,232,236,238,239,236,238,239,240,238,237,242,243,234,236,240,239,236,239,239,239,240,236,241,243,234,236,240,239,237,239,1119,1117,1117,1114,1114,1114,1114,1113,1112,1112,1112,1113,1113,1111,1111,1110,1110,1107,1109,1110,1108,1110,1110,1110,1109,1109,1110,1110,1110,1110,1111,1111,1111,1113,1113,1114,1115,1116,1117,683,686,687,687,682,686,685,680,678,685,688,684,676,677,678,678,674,679,678,674,672,680,684,680,671,673,675,676,672,676,676,673,672,682,686,683,678,680,682,1009,1000,0,"","?","","","","","?","","","","","U","","","",0,0,0,0,0
2017,2022/07/23,23:11:04,"C227220027      ","N227216007      ",1,1,1,229,224,227,229,222,225,233,232,229,227,230,228,229,228,227,229,226,225,226,233,229,228,232,228,228,228,228,229,223,226,232,233,229,230,232,230,230,227,227,234,237,239,229,231,237,236,234,235,235,235,236,232,238,241,231,232,237,237,233,236,236,236,237,234,238,240,229,233,237,236,233,236,236,236,234,233,237,239,1120,1118,1116,1118,1116,1116,1115,1114,1114,1111,1112,1111,1111,1112,1111,1112,1112,1112,1113,1112,1112,1111,1112,1110,1111,1111,1112,1112,1112,1113,1111,1113,1113,1113,1114,1113,1115,1115,1117,688,685,681,690,693,687,679,681,682,682,680,682,682,679,676,683,689,685,676,678,679,680,677,680,679,676,675,684,687,683,677,679,681,682,679,684,684,683,682,1008,1005,0,"","?","","","","","?","","","","","V","","","",0,0,0,0,0
2018,2022/07/23,23:11:05,"C227220027      ","N227216007      ",1,1,1,234,234,228,230,232,229,230,230,229,229,227,229,233,233,230,229,232,230,231,228,230,231,224,227,233,232,228,229,231,229,228,229,229,229,226,226,232,233,229,239,236,237,238,238,237,235,241,242,230,233,237,236,234,235,236,237,237,234,239,242,232,233,239,238,234,237,236,236,236,233,238,240,230,233,238,237,235,235,1121,1120,1118,1117,1117,1115,1117,1118,1118,1117,1116,1117,1116,1116,1115,1115,1116,1115,1116,1116,1116,1118,1115,1115,1114,1114,1113,1111,1114,1113,1115,1116,1117,1117,1118,1119,1120,1121,1121,682,684,685,685,681,685,684,680,679,689,691,687,680,682,683,683,679,682,683,680,677,685,690,683,677,680,680,681,680,683,684,681,680,688,693,689,682,686,687,1006,998,0,"","?","","","","","?","","","","","W","","","",0,0,0,0,0
2019,2022/07/23,23:11:05,"C227220027      ","N227216007      ",1,1,1,229,227,227,227,219,227,230,232,229,228,230,227,228,228,226,228,223,227,230,232,229,229,230,225,229,228,227,229,224,228,233,233,230,231,232,229,230,229,230,235,240,242,232,234,239,238,237,237,237,238,238,235,240,243,234,235,240,240,238,239,238,238,238,235,240,242,233,234,239,240,236,237,237,238,238,235,240,241,1120,1121,1118,1118,1116,1117,1116,1115,1114,1113,1114,1113,1114,1114,1114,1115,1115,1116,1114,1114,1113,1113,1113,1112,1113,1115,1113,1115,1114,1116,1115,1115,1115,1115,1117,1116,1117,1120,1121,688,685,680,688,691,685,678,679,680,681,678,681,681,676,676,682,686,681,674,676,678,679,677,679,680,677,676,683,686,681,675,678,679,680,679,682,683,681,681,989,993,0,"","?","","","","","?","","","","","X","","","",0,0,0,0,0
2020,2022/07/23,23:11:05,"C227220027      ","N227216007      ",0,1,0,232,232,229,227,229,227,226,227,227,227,223,224,232,232,226,225,229,227,227,226,227,227,220,223,231,231,228,227,231,229,228,227,228,229,225,226,230,232,228,240,237,237,238,239,238,235,240,243,233,235,239,239,236,237,238,239,239,236,241,243,234,235,240,240,237,238,238,239,239,237,241,243,235,236,240,240,237,237,1118,1117,1117,1114,1114,1112,1113,1112,1113,1113,1112,1112,1113,1111,1110,1110,1111,1109,1109,1110,1110,1112,1109,1109,1110,1109,1109,1108,1111,1110,1110,1111,1111,1114,1114,1114,1116,1117,1117,683,685,684,685,682,685,684,681,677,686,689,684,676,678,679,679,676,679,678,675,673,682,685,679,672,674,675,677,673,675,677,674,673,683,687,683,678,681,683,1010,1004,0,"","?","","","","","?","","","","","U","","","",0,0,0,0,0
2021,2022/07/23,23:11:06,"C227220027      ","N227216007      ",1,1,1,230,226,229,229,225,225,230,233,228,227,230,228,228,225,228,229,219,226,232,233,230,228,231,230,229,228,229,230,225,225,233,234,229,229,231,229,229,227,229,237,240,242,233,235,239,239,236,238,238,238,238,236,240,241,233,235,240,238,235,237,235,238,238,236,241,243,233,234,238,239,236,237,237,238,237,234,239,242,1120,1119,1118,1118,1116,1117,1116,1117,1115,1114,1115,1114,1114,1114,1113,1114,1114,1115,1114,1114,1114,1112,1113,1112,1114,1114,1113,1115,1114,1115,1115,1115,1115,1114,1117,1116,1116,1118,1119,688,684,681,689,691,687,679,681,681,682,678,682,681,679,676,683,686,682,676,679,680,682,677,681,680,677,675,683,688,684,676,679,680,682,680,684,685,683,682,1006,1007,0,"","?","","","","","?","","","","","V","","","",0,0,0,0,0
2022,2022/07/23,23:11:06,"C227220027      ","N227216007      ",0,0,0,235,233,231,228,231,228,229,230,228,230,227,228,233,232,229,228,231,229,228,230,230,230,227,226,235,233,230,230,232,232,231,230,230,231,227,228,233,235,230,239,235,236,237,238,237,235,240,242,233,235,239,238,236,237,236,238,238,236,241,241,234,236,240,239,237,238,238,239,239,236,241,242,233,237,311,239,237,238,1122,1121,1120,1119,1118,1116,1116,1117,1117,1120,1117,1118,1116,1116,1116,1115,1115,1115,1116,1116,1116,1117,1117,1115,1114,1115,1113,1114,1115,1114,1115,1116,1117,1118,1118,1112,1118,1119,1122,683,685,687,687,682,686,684,681,680,688,690,687,680,681,683,683,680,682,683,679,678,684,688,682,675,678,679,681,679,681,681,680,678,686,691,623,679,682,684,1003,1001,0,"","?","","","","","?","","","","","W","","","",0,0,0,0,0
2023,2022/07/23,23:11:06,"C227220027      ","N227216007      ",0,0,0,229,226,227,227,221,224,222,234,228,229,230,228,228,228,227,228,224,226,232,229,229,228,231,229,229,228,228,229,227,227,233,234,231,230,232,228,230,227,229,235,239,241,231,234,238,238,236,236,236,237,237,234,241,242,232,236,240,239,238,239,237,238,237,234,239,241,231,235,239,237,234,236,236,237,311,234,239,240,1121,1120,1118,1119,1116,1117,1115,1116,1114,1113,1112,1111,1113,1114,1113,1113,1113,1115,1114,1114,1113,1113,1114,1111,1113,1114,1113,1115,1114,1114,1115,1116,1116,1115,1117,1110,1119,1119,1120,689,685,681,688,690,687,677,678,680,680,676,679,681,675,675,682,686,682,674,679,678,680,676,678,680,677,675,683,686,682,676,679,680,682,680,617,685,683,683,988,993,0,"","?","","","","","?","","","","","X","","","",0,0,0,0,0
2024,2022/07/23,23:11:07,"C227220027      ","N227216007      ",0,1,0,233,231,226,227,228,226,225,224,225,227,223,224,230,232,226,226,229,227,227,227,227,227,224,225,231,232,230,227,231,229,229,229,229,228,226,227,230,232,227,239,235,237,237,238,236,235,240,242,233,235,239,238,236,236,237,239,238,236,240,243,233,235,239,238,235,237,236,238,238,235,241,242,232,234,240,239,237,236,1116,1118,1115,1113,1114,1111,1111,1112,1112,1112,1112,1112,1112,1112,1111,1109,1110,1108,1109,1109,1110,1110,1109,1110,1109,1110,1110,1110,1110,1109,1110,1111,1110,1112,1114,1115,1116,1116,1117,683,686,685,687,681,686,685,681,678,686,688,684,676,678,679,680,674,679,678,676,673,682,686,681,673,675,676,679,674,677,678,675,673,682,688,683,678,681,684,1010,1007,0,"","?","","","","","?","","","","","U","","","",0,0,0,0,0
2025,2022/07/23,23:11:07,"C227220027      ","N227216007      ",1,1,1,230,225,228,225,226,224,231,232,228,227,230,226,227,226,227,228,225,226,229,232,228,228,231,229,228,228,227,229,224,224,231,233,230,229,232,230,229,228,228,235,239,241,232,234,239,238,236,237,238,238,237,236,239,242,232,235,239,237,234,236,236,238,237,234,239,241,232,233,239,237,235,236,235,237,236,234,238,240,1120,1119,1117,1119,1116,1116,1115,1115,1114,1112,1113,1112,1112,1112,1113,1113,1113,1114,1113,1113,1112,1112,1113,1111,1111,1112,1112,1114,1113,1114,1114,1114,1113,1113,1114,1115,1117,1118,1118,689,685,681,690,691,687,678,680,682,682,677,683,681,679,677,684,688,684,678,680,680,681,677,681,681,677,676,684,688,683,677,680,681,682,679,685,685,682,683,1005,1004,0,"","?","","","","","?","","","","","V","","","",0,0,0,0,0
2026,2022/07/23,23:11:07,"C227220027      ","N227216007      ",1,1,1,233,233,229,227,230,226,229,228,229,228,223,224,230,232,225,227,228,228,229,229,228,230,221,226,233,231,228,229,232,229,230,228,229,229,227,227,233,234,231,239,235,236,238,240,239,236,239,242,233,234,240,238,237,237,238,239,240,236,240,243,233,235,240,238,237,237,238,237,238,235,240,245,233,235,240,239,237,238,1121,1119,1118,1118,1117,1115,1117,1115,1115,1118,1115,1116,1116,1116,1115,1113,1115,1115,1115,1116,1116,1118,1116,1113,1112,1113,1113,1113,1114,1114,1114,1116,1117,1118,1117,1119,1119,1121,1121,684,685,685,686,682,685,685,681,679,689,691,686,679,681,682,682,680,682,682,680,679,686,691,683,675,679,679,681,679,682,681,680,679,686,691,686,680,683,685,1003,1002,0,"","?","","","","","?","","","","","W","","","",0,0,0,0,0
2027,2022/07/23,23:11:08,"C227220027      ","N227216007      ",0,0,0,228,227,228,227,225,225,232,232,228,228,229,225,228,226,222,228,227,227,231,233,228,228,229,229,228,228,227,227,225,228,231,233,230,229,231,227,229,228,229,236,238,240,232,233,237,238,234,234,235,237,237,234,239,241,231,234,238,239,237,237,237,238,237,234,240,240,231,234,238,238,235,236,237,239,308,235,240,240,1122,1121,1119,1120,1116,1117,1116,1115,1114,1113,1113,1113,1114,1114,1113,1114,1115,1115,1114,1114,1114,1113,1114,1112,1112,1114,1113,1115,1114,1116,1115,1116,1116,1115,1117,1108,1118,1121,1121,689,686,682,690,690,686,679,680,682,682,678,682,682,679,677,684,688,683,676,678,680,681,678,681,680,678,676,685,688,684,677,680,681,683,679,617,685,683,685,984,993,0,"","?","","","","","?","","","","","X","","","",0,0,0,0,0
2028,2022/07/23,23:11:08,"C227220027      ","N227216007      ",0,1,0,234,235,230,228,230,227,228,227,227,229,223,225,230,231,229,227,229,228,227,226,228,229,223,226,232,232,230,229,230,229,227,228,229,230,225,226,230,231,227,240,236,237,237,239,238,236,240,241,232,231,239,237,235,237,237,239,237,235,239,243,234,234,238,238,236,238,237,238,237,235,240,242,233,234,240,237,236,237,1120,1118,1115,1113,1113,1111,1112,1111,1112,1114,1107,1112,1111,1111,1111,1109,1110,1108,1109,1108,1108,1111,1108,1109,1110,1110,1110,1110,1109,1109,1110,1111,1111,1113,1113,1115,1115,1117,1118,681,683,683,685,680,684,683,679,676,684,688,682,676,678,678,678,675,678,678,675,673,681,685,680,673,676,676,678,675,678,678,676,675,682,688,684,678,680,683,1006,1002,0,"","?","","","","","?","","","","","U","","","",0,0,0,0,0
