"VISION_DATA"
"DATA No","DATE","TIME","OLD_BATCH_NO1","OLD_BATCH_NO2","ƒ´∏ﬁ∂Û ¡æ«’ ∞·∞˙","¿Œº≠∆Æ NG »Æ¿Œ","∞®«’∫Œ ∞·∞˙","ƒ≥∫Ò∆º ∞·∞˙","¡¢√À∫Œ ∞∏_01","¡¢√À∫Œ ∞∏_02","¡¢√À∫Œ ∞∏_03","¡¢√À∫Œ ∞∏_04","¡¢√À∫Œ ∞∏_05","¡¢√À∫Œ ∞∏_06","¡¢√À∫Œ ∞∏_07","¡¢√À∫Œ ∞∏_08","¡¢√À∫Œ ∞∏_09","¡¢√À∫Œ ∞∏_10","¡¢√À∫Œ ∞∏_11","¡¢√À∫Œ ∞∏_12","¡¢√À∫Œ ∞∏_13","¡¢√À∫Œ ∞∏_14","¡¢√À∫Œ ∞∏_15","¡¢√À∫Œ ∞∏_16","¡¢√À∫Œ ∞∏_17","¡¢√À∫Œ ∞∏_18","¡¢√À∫Œ ∞∏_19","¡¢√À∫Œ ∞∏_20","¡¢√À∫Œ ∞∏_21","¡¢√À∫Œ ∞∏_22","¡¢√À∫Œ ∞∏_23","¡¢√À∫Œ ∞∏_24","¡¢√À∫Œ ∞∏_25","¡¢√À∫Œ ∞∏_26","¡¢√À∫Œ ∞∏_27","¡¢√À∫Œ ∞∏_28","¡¢√À∫Œ ∞∏_29","¡¢√À∫Œ ∞∏_30","¡¢√À∫Œ ∞∏_31","¡¢√À∫Œ ∞∏_32","¡¢√À∫Œ ∞∏_33","¡¢√À∫Œ ∞∏_34","¡¢√À∫Œ ∞∏_35","¡¢√À∫Œ ∞∏_36","¡¢√À∫Œ ∞∏_37","¡¢√À∫Œ ∞∏_38","¡¢√À∫Œ ∞∏_39","¡¢√À∫Œ ∞∏_40","¡¢√À∫Œ ∞∏_41","¡¢√À∫Œ ∞∏_42","¡¢√À∫Œ ∞∏_43","¡¢√À∫Œ ∞∏_44","¡¢√À∫Œ ∞∏_45","¡¢√À∫Œ ∞∏_46","¡¢√À∫Œ ∞∏_47","¡¢√À∫Œ ∞∏_48","¡¢√À∫Œ ∞∏_49","¡¢√À∫Œ ∞∏_50","¡¢√À∫Œ ∞∏_51","¡¢√À∫Œ ∞∏_52","¡¢√À∫Œ ∞∏_53","¡¢√À∫Œ ∞∏_54","¡¢√À∫Œ ∞∏_55","¡¢√À∫Œ ∞∏_56","¡¢√À∫Œ ∞∏_57","¡¢√À∫Œ ∞∏_58","¡¢√À∫Œ ∞∏_59","¡¢√À∫Œ ∞∏_60","¡¢√À∫Œ ∞∏_61","¡¢√À∫Œ ∞∏_62","¡¢√À∫Œ ∞∏_63","¡¢√À∫Œ ∞∏_64","¡¢√À∫Œ ∞∏_65","¡¢√À∫Œ ∞∏_66","¡¢√À∫Œ ∞∏_67","¡¢√À∫Œ ∞∏_68","¡¢√À∫Œ ∞∏_69","¡¢√À∫Œ ∞∏_70","¡¢√À∫Œ ∞∏_71","¡¢√À∫Œ ∞∏_72","¡¢√À∫Œ ∞∏_73","¡¢√À∫Œ ∞∏_74","¡¢√À∫Œ ∞∏_75","¡¢√À∫Œ ∞∏_76","¡¢√À∫Œ ∞∏_77","¡¢√À∫Œ ∞∏_78","≥ªø‹√¯ ∞®«’∫Œ_01","≥ªø‹√¯ ∞®«’∫Œ_02","≥ªø‹√¯ ∞®«’∫Œ_03","≥ªø‹√¯ ∞®«’∫Œ_04","≥ªø‹√¯ ∞®«’∫Œ_05","≥ªø‹√¯ ∞®«’∫Œ_06","≥ªø‹√¯ ∞®«’∫Œ_07","≥ªø‹√¯ ∞®«’∫Œ_08","≥ªø‹√¯ ∞®«’∫Œ_09","≥ªø‹√¯ ∞®«’∫Œ_10","≥ªø‹√¯ ∞®«’∫Œ_11","≥ªø‹√¯ ∞®«’∫Œ_12","≥ªø‹√¯ ∞®«’∫Œ_13","≥ªø‹√¯ ∞®«’∫Œ_14","≥ªø‹√¯ ∞®«’∫Œ_15","≥ªø‹√¯ ∞®«’∫Œ_16","≥ªø‹√¯ ∞®«’∫Œ_17","≥ªø‹√¯ ∞®«’∫Œ_18","≥ªø‹√¯ ∞®«’∫Œ_19","≥ªø‹√¯ ∞®«’∫Œ_20","≥ªø‹√¯ ∞®«’∫Œ_21","≥ªø‹√¯ ∞®«’∫Œ_22","≥ªø‹√¯ ∞®«’∫Œ_23","≥ªø‹√¯ ∞®«’∫Œ_24","≥ªø‹√¯ ∞®«’∫Œ_25","≥ªø‹√¯ ∞®«’∫Œ_26","≥ªø‹√¯ ∞®«’∫Œ_27","≥ªø‹√¯ ∞®«’∫Œ_28","≥ªø‹√¯ ∞®«’∫Œ_29","≥ªø‹√¯ ∞®«’∫Œ_30","≥ªø‹√¯ ∞®«’∫Œ_31","≥ªø‹√¯ ∞®«’∫Œ_32","≥ªø‹√¯ ∞®«’∫Œ_33","≥ªø‹√¯ ∞®«’∫Œ_34","≥ªø‹√¯ ∞®«’∫Œ_35","≥ªø‹√¯ ∞®«’∫Œ_36","≥ªø‹√¯ ∞®«’∫Œ_37","≥ªø‹√¯ ∞®«’∫Œ_38","≥ªø‹√¯ ∞®«’∫Œ_39","≥ªø‹√¯ ∞®«’∫Œ_40","≥ªø‹√¯ ∞®«’∫Œ_41","≥ªø‹√¯ ∞®«’∫Œ_42","≥ªø‹√¯ ∞®«’∫Œ_43","≥ªø‹√¯ ∞®«’∫Œ_44","≥ªø‹√¯ ∞®«’∫Œ_45","≥ªø‹√¯ ∞®«’∫Œ_46","≥ªø‹√¯ ∞®«’∫Œ_47","≥ªø‹√¯ ∞®«’∫Œ_48","≥ªø‹√¯ ∞®«’∫Œ_49","≥ªø‹√¯ ∞®«’∫Œ_50","≥ªø‹√¯ ∞®«’∫Œ_51","≥ªø‹√¯ ∞®«’∫Œ_52","≥ªø‹√¯ ∞®«’∫Œ_53","≥ªø‹√¯ ∞®«’∫Œ_54","≥ªø‹√¯ ∞®«’∫Œ_55","≥ªø‹√¯ ∞®«’∫Œ_56","≥ªø‹√¯ ∞®«’∫Œ_57","≥ªø‹√¯ ∞®«’∫Œ_58","≥ªø‹√¯ ∞®«’∫Œ_59","≥ªø‹√¯ ∞®«’∫Œ_60","≥ªø‹√¯ ∞®«’∫Œ_61","≥ªø‹√¯ ∞®«’∫Œ_62","≥ªø‹√¯ ∞®«’∫Œ_63","≥ªø‹√¯ ∞®«’∫Œ_64","≥ªø‹√¯ ∞®«’∫Œ_65","≥ªø‹√¯ ∞®«’∫Œ_66","≥ªø‹√¯ ∞®«’∫Œ_67","≥ªø‹√¯ ∞®«’∫Œ_68","≥ªø‹√¯ ∞®«’∫Œ_69","≥ªø‹√¯ ∞®«’∫Œ_70","≥ªø‹√¯ ∞®«’∫Œ_71","≥ªø‹√¯ ∞®«’∫Œ_72","≥ªø‹√¯ ∞®«’∫Œ_73","≥ªø‹√¯ ∞®«’∫Œ_74","≥ªø‹√¯ ∞®«’∫Œ_75","≥ªø‹√¯ ∞®«’∫Œ_76","≥ªø‹√¯ ∞®«’∫Œ_77","≥ªø‹√¯ ∞®«’∫Œ_78","»¶µÂ¥ŸøÓ ∞∏_01","»¶µÂ¥ŸøÓ ∞∏_02","DM60324","DM60326","DM60328","DM60330","DM60332","DM60334","DM60336","DM60338","DM60340","DM60342","DM60344","DM60346","DM60348","DM60350","DM60352","DM60354","DM60356","DM60358","DM60360","DM60362"
811,2022/07/22,18:37:42,"C227220031      ","N227204016      ",0,0,0,229,246,238,223,225,224,234,230,226,225,225,231,225,240,235,229,230,225,230,223,229,224,227,233,230,241,238,224,233,229,230,231,230,224,229,233,232,235,230,246,247,248,248,249,248,250,252,238,231,233,237,237,237,237,238,248,248,243,249,248,245,242,251,252,252,253,255,253,252,252,254,258,254,255,313,260,257,256,1121,1122,1122,1123,1122,1122,1121,1121,1120,1119,1120,1120,1118,1119,1116,1116,1118,1118,1118,1117,1116,1118,1117,1118,1117,1118,1118,1118,1118,1117,1118,1118,1119,1121,1120,1114,1120,1119,1118,668,668,666,670,668,670,668,664,678,684,688,683,679,680,678,677,667,669,669,663,664,672,674,666,661,660,659,661,658,664,660,653,654,665,666,617,653,653,660,994,997,1,"","4","","","","","E","","","","","P","","","",0,0,0,0,0
812,2022/07/22,18:37:42,"C227220031      ","N227204016      ",0,0,0,237,231,227,227,218,234,230,243,230,227,229,226,226,226,224,225,219,232,230,242,235,222,227,224,228,225,228,225,227,229,230,238,239,232,235,228,234,231,227,252,254,254,247,247,251,253,251,251,247,251,249,248,253,256,247,250,257,255,252,256,254,253,254,253,256,258,248,249,255,254,257,256,257,257,306,256,260,261,1117,1117,1116,1118,1117,1116,1115,1114,1113,1112,1113,1111,1110,1111,1110,1112,1111,1110,1110,1110,1110,1110,1110,1110,1110,1111,1111,1113,1113,1113,1113,1112,1113,1114,1114,1107,1115,1115,1115,656,657,658,669,674,662,659,658,666,672,664,670,668,662,664,669,665,658,653,654,651,656,651,656,651,654,650,665,667,661,655,649,651,655,653,617,654,652,651,991,1000,1,"","4","","","","","F","","","","","P","","","",0,0,0,0,0
813,2022/07/22,18:37:42,"C227220031      ","N227204016      ",0,0,0,235,233,229,228,229,225,229,228,227,225,231,235,230,244,240,223,237,231,230,230,231,231,230,233,235,242,236,235,236,232,235,231,227,225,231,234,232,233,229,237,234,236,235,236,237,235,238,242,230,232,236,237,235,235,235,250,250,249,253,256,245,246,247,249,248,250,250,252,253,252,248,254,243,247,312,251,250,253,1118,1118,1117,1116,1115,1115,1115,1116,1116,1118,1117,1117,1117,1117,1115,1114,1117,1115,1116,1116,1117,1117,1117,1116,1116,1117,1116,1116,1118,1116,1118,1118,1118,1118,1119,1112,1119,1118,1117,682,685,686,689,684,687,686,682,673,684,685,679,679,680,678,678,665,668,664,660,661,670,676,674,665,665,665,668,664,667,664,667,667,676,678,615,661,661,662,990,999,1,"","4","","","","","G","","","","","P","","","",0,0,0,0,0
814,2022/07/22,18:37:43,"C227220031      ","N227204016      ",0,0,0,235,234,235,232,227,230,238,238,240,239,241,234,238,239,234,235,234,238,230,246,241,237,240,231,238,231,233,229,234,238,243,242,239,228,233,228,230,226,228,245,251,254,247,247,251,252,251,249,248,250,252,250,254,259,248,247,250,253,251,253,252,255,247,247,250,258,246,245,251,255,237,241,241,244,314,241,247,254,1125,1126,1126,1126,1125,1126,1125,1125,1124,1123,1123,1123,1123,1123,1123,1124,1124,1124,1123,1123,1123,1123,1123,1121,1123,1120,1123,1125,1125,1126,1124,1124,1125,1125,1126,1118,1126,1126,1125,680,676,672,683,688,681,670,670,672,673,668,671,668,665,661,671,677,671,666,666,665,668,661,672,670,666,662,672,681,672,662,677,680,682,678,619,680,676,670,1007,1003,1,"","4","","","","","H","","","","","P","","","",0,0,0,0,0
815,2022/07/22,18:37:43,"C227220031      ","N227204016      ",1,1,1,240,244,240,238,240,238,239,240,234,230,238,236,229,245,242,239,230,228,231,229,230,229,228,236,236,247,241,236,242,238,239,239,240,238,235,235,239,240,236,239,237,238,236,239,239,237,242,255,249,246,252,253,250,252,249,248,250,246,250,252,247,244,245,244,242,245,245,247,247,246,252,255,249,244,254,256,252,254,1125,1125,1124,1124,1124,1122,1123,1123,1123,1124,1123,1123,1123,1122,1122,1121,1121,1119,1120,1120,1120,1121,1120,1123,1122,1123,1122,1123,1122,1122,1124,1124,1123,1125,1124,1125,1124,1125,1126,677,678,679,684,678,680,678,674,658,668,675,669,664,665,664,668,676,678,679,676,672,680,688,675,669,670,669,673,666,674,671,664,663,670,684,674,665,669,672,998,993,1,"","4","","","","","A","","","","","P","","","",0,0,0,0,0
816,2022/07/22,18:37:43,"C227220031      ","N227204016      ",0,0,0,235,234,236,230,230,229,235,237,236,233,236,232,231,234,233,229,229,230,236,236,234,234,236,234,236,235,232,228,235,235,228,238,236,235,237,232,236,236,235,248,253,256,246,246,252,250,250,245,245,249,251,248,253,255,247,242,248,249,246,247,247,248,253,250,255,259,248,251,254,256,253,256,253,255,316,256,260,262,1125,1125,1126,1127,1125,1126,1124,1126,1125,1124,1126,1125,1126,1125,1124,1126,1124,1125,1124,1124,1124,1124,1125,1123,1125,1125,1125,1127,1126,1127,1126,1127,1128,1126,1128,1120,1127,1127,1126,674,670,666,679,681,679,672,672,677,680,672,677,677,671,669,681,688,683,672,675,678,677,671,671,671,668,663,676,677,674,665,670,670,675,670,748,668,665,662,1004,993,1,"","4","","","","","B","","","","","P","","","",0,0,0,0,0
817,2022/07/22,18:37:44,"C227220031      ","N227204016      ",0,0,0,238,242,241,235,242,237,237,236,235,230,234,232,233,241,238,234,236,235,236,236,236,231,234,225,233,232,226,228,227,226,227,229,232,228,226,227,232,232,228,251,251,252,251,251,253,250,255,254,245,242,248,248,245,248,243,251,252,250,254,256,247,246,238,239,238,239,237,239,241,239,250,252,243,244,313,251,249,249,1120,1121,1121,1120,1120,1119,1119,1119,1119,1120,1119,1118,1119,1117,1118,1117,1117,1115,1117,1117,1117,1118,1117,1116,1115,1115,1114,1113,1113,1113,1114,1115,1117,1118,1118,1112,1117,1116,1116,662,664,662,666,665,665,664,660,660,673,677,671,668,669,668,672,663,664,662,659,656,669,670,688,678,681,683,685,683,684,682,671,670,681,685,624,668,671,673,997,995,1,"","4","","","","","C","","","","","P","","","",0,0,0,0,0
818,2022/07/22,18:37:44,"C227220031      ","N227204016      ",1,1,1,230,227,231,219,231,232,228,241,226,220,224,224,221,232,225,219,232,232,225,238,235,221,224,222,223,224,226,222,232,233,229,241,231,225,226,223,225,225,227,256,259,263,251,249,255,254,251,254,253,255,259,255,258,262,252,248,254,254,251,253,250,251,250,248,253,257,246,247,253,255,248,248,249,252,255,250,256,260,1117,1117,1119,1119,1119,1119,1117,1117,1116,1115,1115,1116,1116,1115,1116,1117,1117,1117,1116,1116,1116,1115,1115,1114,1114,1116,1115,1116,1117,1116,1114,1115,1115,1116,1117,1116,1117,1116,1117,658,655,651,668,671,663,659,660,660,666,661,658,661,654,653,669,668,664,663,660,660,666,663,667,666,661,659,674,671,664,657,659,665,669,661,662,665,658,655,994,978,1,"","4","","","","","D","","","","","P","","","",0,0,0,0,0
819,2022/07/22,18:37:44,"C227220031      ","N227204016      ",1,1,1,228,245,240,222,230,225,233,234,226,231,221,233,225,240,235,228,229,225,230,230,228,223,227,233,231,242,237,224,233,224,230,235,231,224,228,230,232,233,229,248,249,250,249,250,250,249,253,240,231,231,237,238,237,238,237,247,248,244,248,248,244,244,250,253,253,254,254,253,254,252,255,258,254,252,256,257,257,256,1123,1124,1123,1123,1122,1121,1121,1121,1120,1121,1120,1120,1119,1119,1118,1116,1118,1118,1118,1117,1117,1117,1119,1117,1118,1118,1118,1117,1118,1118,1117,1119,1118,1121,1120,1119,1119,1119,1119,667,667,665,669,668,670,668,663,678,685,688,683,679,680,678,678,668,669,668,664,664,673,673,665,661,660,659,661,657,663,658,655,654,664,666,664,654,654,661,995,998,1,"","4","","","","","E","","","","","P","","","",0,0,0,0,0
820,2022/07/22,18:37:45,"C227220031      ","N227204016      ",0,1,0,231,232,223,227,222,235,228,243,230,226,227,224,226,225,227,225,219,232,229,242,237,223,227,224,226,225,227,225,231,227,227,239,238,233,236,230,234,234,228,250,253,253,248,247,252,253,251,250,248,251,250,250,252,256,247,250,255,254,251,255,252,255,253,252,259,258,248,247,253,253,255,257,256,257,258,255,259,262,1116,1117,1116,1117,1116,1116,1113,1113,1112,1112,1111,1111,1112,1111,1110,1112,1112,1111,1111,1109,1110,1109,1110,1110,1111,1111,1111,1114,1113,1113,1111,1111,1113,1113,1114,1113,1114,1114,1114,658,657,659,668,674,662,658,658,666,672,664,670,667,664,663,671,665,658,654,653,651,658,649,656,653,649,651,664,666,661,656,650,651,654,653,657,654,652,652,991,1002,1,"","4","","","","","F","","","","","P","","","",0,0,0,0,0
821,2022/07/22,18:37:45,"C227220031      ","N227204016      ",1,1,1,233,233,231,227,230,227,227,225,226,229,229,236,228,243,240,233,235,231,234,232,230,227,230,233,239,240,237,235,235,234,236,234,233,227,231,234,230,233,229,237,235,236,233,236,237,236,240,242,230,232,237,237,234,235,236,250,251,250,253,257,244,246,248,249,248,250,249,252,253,251,248,252,243,246,250,251,250,253,1119,1118,1117,1114,1115,1115,1115,1114,1116,1117,1116,1117,1116,1116,1116,1115,1116,1115,1116,1116,1116,1117,1116,1116,1115,1116,1116,1116,1117,1117,1117,1118,1117,1117,1118,1118,1118,1118,1118,682,684,686,689,683,688,685,681,673,684,684,679,678,680,678,678,664,668,664,660,660,670,678,672,665,665,664,669,663,667,664,666,666,675,679,671,661,662,663,989,1000,1,"","4","","","","","G","","","","","P","","","",0,0,0,0,0
822,2022/07/22,18:37:45,"C227220031      ","N227204016      ",1,1,1,235,233,234,233,229,229,237,238,241,240,239,238,240,240,233,239,235,239,241,247,241,235,240,237,240,239,232,233,235,238,237,242,239,231,236,231,231,228,228,247,252,253,247,246,251,251,250,249,249,249,254,250,254,258,249,246,252,253,250,253,252,253,248,246,251,257,247,247,252,254,239,241,242,243,242,241,248,254,1121,1124,1124,1125,1123,1125,1124,1124,1124,1123,1123,1122,1123,1122,1122,1124,1124,1123,1122,1122,1121,1122,1122,1121,1122,1122,1122,1124,1123,1123,1122,1123,1123,1123,1124,1122,1123,1124,1124,677,674,671,681,687,680,672,671,672,672,670,670,668,663,661,669,678,669,668,667,665,668,662,672,668,665,662,670,679,670,661,675,677,678,675,679,678,673,668,1005,1002,1,"","4","","","","","H","","","","","N","","","",0,0,0,0,0
823,2022/07/22,18:37:46,"C227220031      ","N227204016      ",1,1,1,244,243,240,237,239,237,240,238,235,234,237,237,238,244,240,236,233,230,230,230,231,229,227,236,236,244,239,237,241,236,239,240,240,237,232,234,239,240,236,241,238,240,238,240,240,238,243,249,250,248,253,254,251,254,251,248,251,248,252,249,247,245,247,246,243,246,246,247,247,248,253,257,248,244,252,256,252,254,1125,1125,1124,1123,1124,1122,1123,1123,1123,1124,1123,1123,1122,1122,1122,1121,1121,1119,1121,1120,1121,1121,1120,1122,1122,1122,1121,1123,1122,1122,1123,1123,1123,1125,1124,1125,1124,1125,1125,675,677,678,683,678,679,679,675,657,667,674,668,663,665,663,669,676,677,677,675,671,681,687,675,668,669,670,675,668,676,670,665,664,673,687,675,665,670,673,995,997,1,"","4","","","","","A","","","","","P","","","",0,0,0,0,0
824,2022/07/22,18:37:46,"C227220031      ","N227204016      ",0,0,0,236,236,237,233,231,230,235,236,234,233,238,233,233,232,232,229,229,230,235,236,234,234,238,234,235,236,232,230,234,234,237,240,235,233,237,235,237,233,235,250,254,256,248,247,253,251,250,247,247,250,250,248,254,256,248,243,249,249,247,248,247,249,254,250,256,262,250,253,256,257,254,257,255,255,317,257,262,264,1124,1125,1126,1127,1126,1125,1123,1125,1125,1124,1125,1124,1126,1125,1124,1125,1124,1125,1123,1124,1124,1124,1124,1123,1124,1125,1126,1127,1126,1127,1125,1125,1126,1126,1126,1120,1127,1127,1126,672,669,665,678,681,678,672,673,677,679,672,676,676,672,669,681,687,682,673,675,677,678,671,672,671,665,664,676,677,674,663,667,669,673,670,746,667,665,662,1007,989,1,"","4","","","","","B","","","","","P","","","",0,0,0,0,0
825,2022/07/22,18:37:46,"C227220031      ","N227204016      ",0,0,0,239,244,240,237,241,236,238,238,238,234,234,234,224,241,236,235,237,234,233,235,237,228,234,226,232,231,227,227,230,225,228,229,231,228,227,227,232,233,229,253,251,252,252,252,253,253,255,256,245,243,249,248,246,247,243,252,254,251,255,257,247,248,238,239,237,240,237,238,241,240,251,251,244,246,311,252,249,250,1122,1122,1121,1121,1121,1120,1121,1119,1120,1120,1120,1119,1118,1118,1118,1116,1117,1117,1116,1117,1117,1118,1117,1115,1115,1115,1114,1113,1115,1114,1114,1116,1115,1117,1116,1111,1116,1117,1115,661,663,662,666,666,665,663,660,661,674,677,671,668,670,668,672,663,665,663,659,655,669,671,688,680,682,683,687,682,684,681,671,671,680,684,624,668,672,672,1003,1002,1,"","4","","","","","C","","","","","P","","","",0,0,0,0,0
826,2022/07/22,18:37:46,"C227220031      ","N227204016      ",1,1,1,231,232,225,223,232,234,227,240,227,220,223,221,220,223,225,219,221,230,227,240,237,224,224,221,223,223,225,222,227,232,229,241,234,225,225,224,225,226,225,255,258,262,252,249,254,255,252,254,254,256,258,255,259,262,253,249,254,254,251,254,252,252,252,249,254,257,245,249,253,254,249,249,249,252,255,250,255,261,1117,1117,1118,1121,1119,1119,1117,1117,1117,1117,1118,1116,1117,1117,1117,1118,1118,1117,1116,1117,1116,1116,1116,1115,1116,1116,1116,1118,1117,1116,1116,1116,1116,1116,1117,1116,1116,1116,1116,658,656,651,666,670,664,659,660,662,667,661,662,663,657,653,671,672,664,665,660,659,666,663,667,666,661,660,674,673,665,661,659,665,669,664,663,664,660,656,996,985,1,"","4","","","","","D","","","","","P","","","",0,0,0,0,0
827,2022/07/22,18:37:47,"C227220031      ","N227204016      ",0,0,0,228,243,239,222,232,221,231,231,226,227,227,232,228,242,237,230,231,231,227,227,230,223,232,235,230,242,239,224,234,230,231,231,230,224,231,233,231,233,229,247,249,249,249,251,250,248,254,241,231,233,236,237,237,238,238,248,248,243,249,250,244,243,250,252,252,253,254,254,253,251,253,257,253,255,313,257,257,256,1123,1124,1123,1125,1124,1122,1122,1123,1122,1122,1123,1122,1119,1120,1120,1119,1120,1120,1119,1120,1119,1120,1120,1120,1119,1119,1119,1120,1120,1119,1118,1120,1120,1121,1122,1113,1119,1120,1120,666,665,666,670,668,671,668,663,677,685,691,686,679,680,679,677,668,671,669,664,665,672,676,668,662,661,660,665,659,665,663,657,656,665,668,617,654,654,660,997,997,1,"","4","","","","","E","","","","","P","","","",0,0,0,0,0
828,2022/07/22,18:37:47,"C227220031      ","N227204016      ",0,0,0,232,232,220,216,227,232,228,243,229,226,227,223,226,224,226,224,221,232,230,242,236,222,225,224,226,223,228,225,227,233,227,239,238,230,231,227,232,234,233,251,254,253,249,247,253,254,252,250,248,252,249,248,253,255,247,252,255,254,251,255,253,257,253,252,255,256,247,247,254,253,257,258,256,258,303,255,259,262,1118,1118,1117,1119,1117,1118,1115,1115,1113,1112,1113,1112,1112,1112,1110,1113,1112,1112,1110,1110,1110,1110,1110,1109,1110,1111,1110,1113,1113,1113,1112,1112,1113,1114,1114,1106,1115,1115,1115,659,657,659,670,673,663,657,657,665,671,665,672,668,665,663,671,665,657,653,652,651,658,650,657,654,654,652,665,667,662,656,650,651,656,653,619,655,652,650,994,1005,1,"","4","","","","","F","","","","","P","","","",0,0,0,0,0
829,2022/07/22,18:37:47,"C227220031      ","N227204016      ",0,0,0,232,232,229,228,231,227,227,228,226,230,226,235,229,243,240,233,235,230,235,234,231,227,228,232,236,240,237,234,235,230,235,236,228,229,231,234,230,233,229,237,236,235,235,237,238,235,240,243,231,233,237,238,236,237,237,252,252,250,254,257,245,246,248,249,249,251,250,253,253,253,249,251,242,246,312,252,252,253,1118,1118,1117,1115,1116,1116,1116,1116,1116,1118,1117,1118,1117,1117,1116,1115,1117,1116,1117,1117,1116,1117,1117,1117,1116,1117,1116,1117,1118,1117,1117,1119,1119,1120,1120,1113,1120,1119,1118,683,685,687,689,684,688,686,682,673,682,684,678,677,678,677,677,663,669,664,662,660,672,679,674,665,665,664,669,664,668,664,667,669,676,681,617,661,659,663,983,1002,1,"","4","","","","","G","","","","","P","","","",0,0,0,0,0
830,2022/07/22,18:37:48,"C227220031      ","N227204016      ",0,0,0,234,233,235,232,228,229,237,237,241,231,238,231,238,233,229,235,232,239,244,245,240,240,239,236,238,238,233,238,235,239,238,241,238,231,233,224,229,229,228,247,251,253,247,247,252,253,251,249,249,251,253,252,255,252,248,247,253,252,251,254,252,254,248,246,251,257,246,245,252,254,238,241,241,243,315,242,248,254,1124,1124,1125,1126,1123,1126,1124,1125,1124,1124,1124,1124,1123,1123,1124,1124,1124,1123,1122,1122,1123,1123,1122,1122,1123,1123,1124,1124,1124,1124,1123,1124,1124,1125,1126,1119,1125,1126,1125,678,676,671,681,686,680,669,670,672,672,668,670,666,662,661,671,678,669,667,666,664,667,662,672,670,666,663,671,680,672,661,676,679,681,677,619,679,674,669,1000,1002,1,"","4","","","","","H","","","","","P","","","",0,0,0,0,0
831,2022/07/22,18:37:48,"C227220031      ","N227204016      ",1,1,1,240,245,242,232,240,238,239,240,229,224,238,237,229,244,240,237,231,229,231,229,231,227,225,236,236,246,240,238,242,237,239,240,240,238,234,236,238,239,236,239,236,238,237,239,238,236,241,253,251,247,253,255,252,254,250,248,250,247,251,250,246,243,245,246,243,246,244,247,247,245,254,256,250,246,254,257,252,254,1124,1124,1124,1123,1124,1122,1122,1123,1123,1124,1123,1122,1122,1122,1122,1121,1120,1119,1120,1120,1121,1121,1119,1122,1122,1122,1122,1122,1123,1122,1123,1123,1123,1125,1124,1125,1124,1126,1126,677,679,678,682,678,680,679,675,658,666,673,666,663,664,663,668,674,677,676,674,669,679,686,675,668,669,668,673,666,673,671,662,662,669,683,672,663,669,672,996,994,1,"","4","","","","","A","","","","","P","","","",0,0,0,0,0
832,2022/07/22,18:37:48,"C227220031      ","N227204016      ",0,0,0,236,237,238,233,231,229,230,236,236,232,236,232,234,233,228,223,229,227,223,237,235,234,238,233,232,236,232,228,235,233,231,241,236,234,237,235,237,233,235,248,254,251,248,248,253,252,250,245,245,249,251,248,254,257,246,241,248,248,246,246,246,248,252,250,256,260,249,251,257,256,252,255,254,255,314,256,260,262,1124,1125,1125,1126,1125,1125,1123,1125,1124,1123,1125,1124,1125,1125,1124,1125,1123,1124,1123,1123,1123,1123,1123,1123,1124,1124,1124,1126,1125,1126,1125,1126,1126,1126,1126,1118,1125,1125,1125,671,666,662,676,679,676,669,670,676,678,671,675,675,670,666,680,687,682,671,673,675,675,669,671,670,664,661,673,674,673,660,667,666,671,668,745,665,663,660,1001,994,1,"","4","","","","","B","","","","","Q","","","",0,0,0,0,0
833,2022/07/22,18:37:49,"C227220031      ","N227204016      ",0,0,0,242,242,238,236,240,237,238,237,234,234,233,235,226,240,237,235,238,235,236,235,231,231,235,225,230,232,228,227,231,226,229,229,230,229,225,227,227,233,228,253,252,252,251,251,253,253,256,256,246,244,249,249,246,248,244,252,252,252,255,259,248,249,240,241,238,240,238,239,241,240,250,252,243,244,312,252,249,249,1120,1121,1120,1120,1121,1119,1120,1120,1119,1120,1120,1119,1117,1117,1118,1116,1118,1116,1117,1117,1117,1118,1117,1116,1114,1114,1114,1115,1115,1114,1114,1115,1116,1117,1116,1110,1117,1116,1115,662,663,663,666,666,665,664,659,660,672,677,670,668,669,668,670,663,664,661,658,655,665,668,686,678,679,680,684,679,682,679,669,670,679,682,623,667,669,672,998,997,1,"","4","","","","","C","","","","","P","","","",0,0,0,0,0
834,2022/07/22,18:37:49,"C227220031      ","N227204016      ",1,1,1,227,228,232,219,231,233,225,239,231,221,222,221,220,223,224,221,222,231,224,239,234,223,228,223,221,228,224,222,231,233,229,242,234,225,226,222,222,226,226,256,258,263,252,250,255,255,252,254,253,257,259,255,259,263,255,250,255,255,251,252,251,253,252,248,254,257,246,247,253,254,248,248,248,252,256,251,256,260,1118,1118,1119,1120,1120,1119,1118,1117,1116,1116,1117,1115,1116,1116,1116,1119,1117,1116,1116,1116,1115,1115,1116,1114,1114,1115,1115,1117,1117,1117,1115,1114,1115,1115,1116,1116,1115,1116,1116,659,657,650,668,671,664,658,660,661,665,662,661,662,658,654,666,671,663,665,659,660,665,662,665,665,659,658,672,670,663,657,659,664,667,661,661,664,658,655,994,980,1,"","4","","","","","D","","","","","P","","","",0,0,0,0,0
