datatime,powerusage
2022-7-22 14:17:19,16
2022-7-22 14:17:19,12
2022-7-22 14:17:19,13
2022-7-22 14:17:20,13
2022-7-22 14:17:20,14
2022-7-22 14:17:20,10
2022-7-22 14:17:21,4
2022-7-22 14:17:21,11
2022-7-22 14:17:21,12
2022-7-22 14:17:22,12
2022-7-22 14:17:22,10
2022-7-22 14:17:22,13
2022-7-22 14:17:23,14
2022-7-22 14:17:23,10
2022-7-22 14:17:23,6
2022-7-22 14:17:24,12
2022-7-22 14:17:24,14
2022-7-22 14:17:24,14
2022-7-22 14:17:25,11
2022-7-22 14:17:25,12
2022-7-22 14:17:25,16
2022-7-22 14:17:26,9
2022-7-22 14:17:26,7
2022-7-22 14:17:26,12
2022-7-22 14:17:27,13
2022-7-22 14:17:27,12
2022-7-22 14:17:27,7
2022-7-22 14:17:28,10
2022-7-22 14:17:28,11
2022-7-22 14:17:28,9
2022-7-22 14:17:29,9
2022-7-22 14:17:29,12
2022-7-22 14:17:29,17
2022-7-22 14:17:30,12
2022-7-22 14:17:30,10
2022-7-22 14:17:30,12
2022-7-22 14:17:31,16
2022-7-22 14:17:31,12
2022-7-22 14:17:31,4
2022-7-22 14:17:32,6
2022-7-22 14:17:32,9
2022-7-22 14:17:32,5
2022-7-22 14:17:33,11
2022-7-22 14:17:33,14
2022-7-22 14:17:33,10
2022-7-22 14:17:34,10
2022-7-22 14:17:34,7
2022-7-22 14:17:34,9
2022-7-22 14:17:35,14
2022-7-22 14:17:35,9
2022-7-22 14:17:35,11
2022-7-22 14:17:36,10
2022-7-22 14:17:36,16
2022-7-22 14:17:36,7
2022-7-22 14:17:37,5
2022-7-22 14:17:37,10
2022-7-22 14:17:37,8
2022-7-22 14:17:38,8
2022-7-22 14:17:38,7
2022-7-22 14:17:38,11
2022-7-22 14:17:39,11
2022-7-22 14:17:39,10
2022-7-22 14:17:39,10
2022-7-22 14:17:40,8
2022-7-22 14:17:40,11
2022-7-22 14:17:40,12
2022-7-22 14:17:41,7
2022-7-22 14:17:41,8
2022-7-22 14:17:41,14
2022-7-22 14:17:42,10
2022-7-22 14:17:42,5
2022-7-22 14:17:42,8
2022-7-22 14:17:43,13
2022-7-22 14:17:43,12
2022-7-22 14:17:43,12
2022-7-22 14:17:44,12
2022-7-22 14:17:44,13
2022-7-22 14:17:44,8
2022-7-22 14:17:45,5
2022-7-22 14:17:45,6
2022-7-22 14:17:45,12
2022-7-22 14:17:46,9
2022-7-22 14:17:46,10
2022-7-22 14:17:46,8
2022-7-22 14:17:47,6
2022-7-22 14:17:47,8
2022-7-22 14:17:47,4
2022-7-22 14:17:48,12
2022-7-22 14:17:48,12
2022-7-22 14:17:49,8
2022-7-22 14:17:49,12
2022-7-22 14:17:49,9
2022-7-22 14:17:50,6
2022-7-22 14:17:50,6
2022-7-22 14:17:50,12
2022-7-22 14:17:51,12
2022-7-22 14:17:51,9
2022-7-22 14:17:51,11
2022-7-22 14:17:52,13
2022-7-22 14:17:52,11
2022-7-22 14:17:52,10
2022-7-22 14:17:53,5
2022-7-22 14:17:53,6
2022-7-22 14:17:53,12
2022-7-22 14:17:54,10
2022-7-22 14:17:54,10
2022-7-22 14:17:54,11
2022-7-22 14:17:55,10
2022-7-22 14:17:55,5
2022-7-22 14:17:55,1
2022-7-22 14:17:56,10
2022-7-22 14:17:56,12
2022-7-22 14:17:56,14
2022-7-22 14:17:57,9
2022-7-22 14:17:57,12
2022-7-22 14:17:57,7
2022-7-22 14:17:58,7
2022-7-22 14:17:58,5
2022-7-22 14:17:58,8
2022-7-22 14:17:59,8
2022-7-22 14:17:59,7
2022-7-22 14:17:59,9
2022-7-22 14:18:0,12
2022-7-22 14:18:0,10
2022-7-22 14:18:0,8
2022-7-22 14:18:1,4
2022-7-22 14:18:1,9
2022-7-22 14:18:1,6
2022-7-22 14:18:2,10
2022-7-22 14:18:2,8
2022-7-22 14:18:2,7
2022-7-22 14:18:3,10
2022-7-22 14:18:3,8
2022-7-22 14:18:3,6
2022-7-22 14:18:4,5
2022-7-22 14:18:4,11
2022-7-22 14:18:4,9
2022-7-22 14:18:5,4
2022-7-22 14:18:5,10
2022-7-22 14:18:5,10
2022-7-22 14:18:6,4
2022-7-22 14:18:6,3
2022-7-22 14:18:6,9
2022-7-22 14:18:7,9
2022-7-22 14:18:7,8
2022-7-22 14:18:7,5
2022-7-22 14:18:8,8
2022-7-22 14:18:8,8
2022-7-22 14:18:8,7
2022-7-22 14:18:9,3
2022-7-22 14:18:9,7
2022-7-22 14:18:9,13
2022-7-22 14:18:10,10
2022-7-22 14:18:10,5
2022-7-22 14:18:10,9
2022-7-22 14:18:11,11
2022-7-22 14:18:11,8
2022-7-22 14:18:11,3
2022-7-22 14:18:12,7
2022-7-22 14:18:12,10
2022-7-22 14:18:12,11
2022-7-22 14:18:13,8
2022-7-22 14:18:13,10
2022-7-22 14:18:13,10
2022-7-22 14:18:14,6
2022-7-22 14:18:14,6
2022-7-22 14:18:14,8
2022-7-22 14:18:15,6
2022-7-22 14:18:15,8
2022-7-22 14:18:15,10
2022-7-22 14:18:16,8
2022-7-22 14:18:16,7
2022-7-22 14:18:16,1
2022-7-22 14:18:17,4
2022-7-22 14:18:17,10
2022-7-22 14:18:17,5
2022-7-22 14:18:18,8
2022-7-22 14:18:18,8
2022-7-22 14:18:18,11
2022-7-22 14:18:19,5
2022-7-22 14:18:19,5
2022-7-22 14:18:19,3
2022-7-22 14:18:20,6
2022-7-22 14:18:20,11
2022-7-22 14:18:21,8
2022-7-22 14:18:21,5
2022-7-22 14:18:21,8
2022-7-22 14:18:22,4
2022-7-22 14:18:22,4
2022-7-22 14:18:22,4
2022-7-22 14:18:23,10
2022-7-22 14:18:23,7
2022-7-22 14:18:23,12
2022-7-22 14:18:24,10
2022-7-22 14:18:24,7
2022-7-22 14:18:24,6
2022-7-22 14:18:25,1
2022-7-22 14:18:25,6
2022-7-22 14:18:25,6
2022-7-22 14:18:26,7
2022-7-22 14:18:26,6
2022-7-22 14:18:26,9
2022-7-22 14:18:27,6
2022-7-22 14:18:27,5
2022-7-22 14:18:27,2
2022-7-22 14:18:28,3
2022-7-22 14:18:28,12
2022-7-22 14:18:28,6
2022-7-22 14:18:29,6
2022-7-22 14:18:29,9
2022-7-22 14:18:29,11
2022-7-22 14:18:30,7
2022-7-22 14:18:30,5
2022-7-22 14:18:30,8
2022-7-22 14:18:31,9
2022-7-22 14:18:31,13
2022-7-22 14:18:31,5
2022-7-22 14:18:32,8
2022-7-22 14:18:32,11
2022-7-22 14:18:32,8
2022-7-22 14:18:33,5
2022-7-22 14:18:33,6
2022-7-22 14:18:33,14
2022-7-22 14:18:34,8
2022-7-22 14:18:34,10
2022-7-22 14:18:34,9
2022-7-22 14:18:35,11
2022-7-22 14:18:35,6
2022-7-22 14:18:35,6
2022-7-22 14:18:36,7
2022-7-22 14:18:36,10
2022-7-22 14:18:36,7
2022-7-22 14:18:37,4
2022-7-22 14:18:37,4
2022-7-22 14:18:37,5
2022-7-22 14:18:38,10
2022-7-22 14:18:38,7
2022-7-22 14:18:38,12
2022-7-22 14:18:39,10
2022-7-22 14:18:39,4
2022-7-22 14:18:39,12
2022-7-22 14:18:40,10
2022-7-22 14:18:40,5
2022-7-22 14:18:40,4
2022-7-22 14:18:41,8
2022-7-22 14:18:41,8
2022-7-22 14:18:42,8
2022-7-22 14:18:42,7
2022-7-22 14:18:42,7
2022-7-22 14:18:43,7
2022-7-22 14:18:43,8
2022-7-22 14:18:43,6
2022-7-22 14:18:44,10
2022-7-22 14:18:44,7
2022-7-22 14:18:44,9
2022-7-22 14:18:45,8
2022-7-22 14:18:45,5
2022-7-22 14:18:45,3
2022-7-22 14:18:46,6
2022-7-22 14:18:46,6
2022-7-22 14:18:46,7
2022-7-22 14:18:47,7
2022-7-22 14:18:47,8
2022-7-22 14:18:47,10
2022-7-22 14:18:48,10
2022-7-22 14:18:48,4
2022-7-22 14:18:48,9
2022-7-22 14:18:49,10
2022-7-22 14:18:49,10
2022-7-22 14:18:49,6
2022-7-22 14:18:50,14
2022-7-22 14:18:50,12
2022-7-22 14:18:50,6
2022-7-22 14:18:51,5
2022-7-22 14:18:51,7
2022-7-22 14:18:51,7
2022-7-22 14:18:52,6
2022-7-22 14:18:52,7
2022-7-22 14:18:52,10
2022-7-22 14:18:53,15
2022-7-22 14:18:53,6
2022-7-22 14:18:53,6
2022-7-22 14:18:54,5
2022-7-22 14:18:54,13
2022-7-22 14:18:54,10
2022-7-22 14:18:55,7
2022-7-22 14:18:55,13
2022-7-22 14:18:55,8
2022-7-22 14:18:56,5
2022-7-22 14:18:56,3
2022-7-22 14:18:56,7
2022-7-22 14:18:57,11
2022-7-22 14:18:57,10
2022-7-22 14:18:57,8
2022-7-22 14:18:58,9
2022-7-22 14:18:58,13
2022-7-22 14:18:58,7
2022-7-22 14:18:59,5
2022-7-22 14:18:59,10
2022-7-22 14:18:59,11
2022-7-22 14:19:0,9
2022-7-22 14:19:0,13
2022-7-22 14:19:0,15
2022-7-22 14:19:1,13
2022-7-22 14:19:1,11
2022-7-22 14:19:1,7
2022-7-22 14:19:2,10
2022-7-22 14:19:2,11
2022-7-22 14:19:2,11
2022-7-22 14:19:3,8
2022-7-22 14:19:3,12
2022-7-22 14:19:3,12
2022-7-22 14:19:4,7
2022-7-22 14:19:4,6
2022-7-22 14:19:5,9
2022-7-22 14:19:5,12
2022-7-22 14:19:5,11
2022-7-22 14:19:6,9
2022-7-22 14:19:6,9
2022-7-22 14:19:6,13
2022-7-22 14:19:7,6
2022-7-22 14:19:7,6
2022-7-22 14:19:7,11
2022-7-22 14:19:8,10
2022-7-22 14:19:8,6
2022-7-22 14:19:8,13
2022-7-22 14:19:9,14
2022-7-22 14:19:9,8
2022-7-22 14:19:9,6
2022-7-22 14:19:10,10
2022-7-22 14:19:10,10
2022-7-22 14:19:10,13
2022-7-22 14:19:11,9
2022-7-22 14:19:11,15
2022-7-22 14:19:11,12
2022-7-22 14:19:12,9
2022-7-22 14:19:12,9
2022-7-22 14:19:12,8
2022-7-22 14:19:13,14
2022-7-22 14:19:13,12
2022-7-22 14:19:13,6
2022-7-22 14:19:14,12
2022-7-22 14:19:14,11
2022-7-22 14:19:14,12
2022-7-22 14:19:15,6
2022-7-22 14:19:15,9
2022-7-22 14:19:15,9
2022-7-22 14:19:16,12
2022-7-22 14:19:16,10
2022-7-22 14:19:16,13
2022-7-22 14:19:17,16
2022-7-22 14:19:17,9
2022-7-22 14:19:17,9
2022-7-22 14:19:18,9
2022-7-22 14:19:18,14
2022-7-22 14:19:18,11
2022-7-22 14:19:19,6
2022-7-22 14:19:19,12
2022-7-22 14:19:20,13
2022-7-22 14:19:20,10
2022-7-22 14:19:20,8
2022-7-22 14:19:21,13
2022-7-22 14:19:21,15
2022-7-22 14:19:21,14
2022-7-22 14:19:22,15
2022-7-22 14:19:22,12
2022-7-22 14:19:22,9
2022-7-22 14:19:23,7
2022-7-22 14:19:23,11
2022-7-22 14:19:23,14
2022-7-22 14:19:24,11
2022-7-22 14:19:24,10
2022-7-22 14:19:24,12
2022-7-22 14:19:25,15
2022-7-22 14:19:25,7
2022-7-22 14:19:25,11
2022-7-22 14:19:26,11
2022-7-22 14:19:26,14
2022-7-22 14:19:26,12
2022-7-22 14:19:27,9
2022-7-22 14:19:27,10
2022-7-22 14:19:27,15
2022-7-22 14:19:28,10
2022-7-22 14:19:28,3
2022-7-22 14:19:28,9
2022-7-22 14:19:29,16
2022-7-22 14:19:29,11
2022-7-22 14:19:29,10
2022-7-22 14:19:30,13
2022-7-22 14:19:30,9
2022-7-22 14:19:30,10
2022-7-22 14:19:31,10
2022-7-22 14:19:31,8
2022-7-22 14:19:31,10
2022-7-22 14:19:32,13
2022-7-22 14:19:32,11
2022-7-22 14:19:32,9
2022-7-22 14:19:33,14
2022-7-22 14:19:33,10
2022-7-22 14:19:33,4
2022-7-22 14:19:34,11
2022-7-22 14:19:34,10
2022-7-22 14:19:34,12
2022-7-22 14:19:35,11
2022-7-22 14:19:35,14
2022-7-22 14:19:35,12
2022-7-22 14:19:36,7
2022-7-22 14:19:36,6
2022-7-22 14:19:36,8
2022-7-22 14:19:37,8
2022-7-22 14:19:37,17
2022-7-22 14:19:37,8
2022-7-22 14:19:38,11
2022-7-22 14:19:38,10
2022-7-22 14:19:38,7
2022-7-22 14:19:39,7
2022-7-22 14:19:39,11
2022-7-22 14:19:39,8
2022-7-22 14:19:40,12
2022-7-22 14:19:40,12
2022-7-22 14:19:40,10
2022-7-22 14:19:41,11
2022-7-22 14:19:41,9
2022-7-22 14:19:41,5
2022-7-22 14:19:42,9
2022-7-22 14:19:42,12
2022-7-22 14:19:42,12
2022-7-22 14:19:43,15
2022-7-22 14:19:43,13
2022-7-22 14:19:43,14
2022-7-22 14:19:44,9
2022-7-22 14:19:44,5
2022-7-22 14:19:44,12
2022-7-22 14:19:45,14
2022-7-22 14:19:45,7
2022-7-22 14:19:45,15
2022-7-22 14:19:46,13
2022-7-22 14:19:46,10
2022-7-22 14:19:46,8
2022-7-22 14:19:47,10
2022-7-22 14:19:47,9
2022-7-22 14:19:47,11
2022-7-22 14:19:48,10
2022-7-22 14:19:48,11
2022-7-22 14:19:48,12
2022-7-22 14:19:49,9
2022-7-22 14:19:49,7
2022-7-22 14:19:50,6
2022-7-22 14:19:50,14
2022-7-22 14:19:50,11
2022-7-22 14:19:51,12
2022-7-22 14:19:51,12
2022-7-22 14:19:51,14
2022-7-22 14:19:52,11
2022-7-22 14:19:52,7
2022-7-22 14:19:52,9
2022-7-22 14:19:53,7
2022-7-22 14:19:53,9
2022-7-22 14:19:53,8
2022-7-22 14:19:54,9
2022-7-22 14:19:54,13
2022-7-22 14:19:54,5
2022-7-22 14:19:55,6
2022-7-22 14:19:55,6
2022-7-22 14:19:55,14
2022-7-22 14:19:56,9
2022-7-22 14:19:56,9
2022-7-22 14:19:56,10
2022-7-22 14:19:57,12
2022-7-22 14:19:57,6
2022-7-22 14:19:57,3
2022-7-22 14:19:58,9
2022-7-22 14:19:58,10
2022-7-22 14:19:58,10
2022-7-22 14:19:59,10
2022-7-22 14:19:59,9
2022-7-22 14:19:59,9
2022-7-22 14:20:0,7
2022-7-22 14:20:0,4
2022-7-22 14:20:0,8
2022-7-22 14:20:1,11
2022-7-22 14:20:1,9
2022-7-22 14:20:1,7
2022-7-22 14:20:2,10
2022-7-22 14:20:2,8
2022-7-22 14:20:2,6
2022-7-22 14:20:3,4
2022-7-22 14:20:3,8
2022-7-22 14:20:3,8
2022-7-22 14:20:4,20
2022-7-22 14:20:4,8
2022-7-22 14:20:4,6
2022-7-22 14:20:5,7
2022-7-22 14:20:5,4
2022-7-22 14:20:5,5
2022-7-22 14:20:6,6
2022-7-22 14:20:6,12
2022-7-22 14:20:6,9
2022-7-22 14:20:7,10
2022-7-22 14:20:7,7
2022-7-22 14:20:7,8
2022-7-22 14:20:8,8
2022-7-22 14:20:8,3
2022-7-22 14:20:8,8
2022-7-22 14:20:9,11
2022-7-22 14:20:9,7
2022-7-22 14:20:9,8
2022-7-22 14:20:10,11
2022-7-22 14:20:10,9
2022-7-22 14:20:10,7
2022-7-22 14:20:11,9
2022-7-22 14:20:11,7
2022-7-22 14:20:11,13
2022-7-22 14:20:12,10
2022-7-22 14:20:12,8
2022-7-22 14:20:12,13
2022-7-22 14:20:13,8
2022-7-22 14:20:13,8
2022-7-22 14:20:13,4
2022-7-22 14:20:14,11
2022-7-22 14:20:14,7
2022-7-22 14:20:14,12
2022-7-22 14:20:15,10
2022-7-22 14:20:15,9
2022-7-22 14:20:15,9
2022-7-22 14:20:16,5
2022-7-22 14:20:16,7
2022-7-22 14:20:16,5
2022-7-22 14:20:17,12
2022-7-22 14:20:17,13
2022-7-22 14:20:17,8
2022-7-22 14:20:18,12
2022-7-22 14:20:18,11
2022-7-22 14:20:18,10
2022-7-22 14:20:19,5
2022-7-22 14:20:19,8
2022-7-22 14:20:19,12
2022-7-22 14:20:20,8
2022-7-22 14:20:20,8
2022-7-22 14:20:20,10
2022-7-22 14:20:21,10
2022-7-22 14:20:21,8
2022-7-22 14:20:21,7
2022-7-22 14:20:22,5
2022-7-22 14:20:22,12
2022-7-22 14:20:22,11
2022-7-22 14:20:23,6
2022-7-22 14:20:23,9
2022-7-22 14:20:23,8
2022-7-22 14:20:24,6
2022-7-22 14:20:24,2
2022-7-22 14:20:24,5
2022-7-22 14:20:25,8
2022-7-22 14:20:25,8
2022-7-22 14:20:25,7
2022-7-22 14:20:26,10
2022-7-22 14:20:26,7
2022-7-22 14:20:26,7
2022-7-22 14:20:27,5
2022-7-22 14:20:27,6
2022-7-22 14:20:27,12
2022-7-22 14:20:28,9
2022-7-22 14:20:28,7
2022-7-22 14:20:28,8
2022-7-22 14:20:29,8
2022-7-22 14:20:29,5
2022-7-22 14:20:29,2
2022-7-22 14:20:30,10
2022-7-22 14:20:30,10
2022-7-22 14:20:30,9
2022-7-22 14:20:31,5
2022-7-22 14:20:31,11
2022-7-22 14:20:31,9
2022-7-22 14:20:32,7
2022-7-22 14:20:32,3
2022-7-22 14:20:32,4
2022-7-22 14:20:33,5
2022-7-22 14:20:33,7
2022-7-22 14:20:33,6
2022-7-22 14:20:34,9
2022-7-22 14:20:34,5
2022-7-22 14:20:34,7
2022-7-22 14:20:35,2
2022-7-22 14:20:35,7
2022-7-22 14:20:35,7
2022-7-22 14:20:36,8
2022-7-22 14:20:36,6
2022-7-22 14:20:36,4
2022-7-22 14:20:37,8
2022-7-22 14:20:37,5
2022-7-22 14:20:37,4
2022-7-22 14:20:38,4
2022-7-22 14:20:38,8
2022-7-22 14:20:39,9
2022-7-22 14:20:39,5
2022-7-22 14:20:39,7
2022-7-22 14:20:40,9
2022-7-22 14:20:40,7
2022-7-22 14:20:40,1
2022-7-22 14:20:41,6
2022-7-22 14:20:41,7
2022-7-22 14:20:41,6
2022-7-22 14:20:42,3
2022-7-22 14:20:42,8
2022-7-22 14:20:42,7
2022-7-22 14:20:43,4
2022-7-22 14:20:43,4
2022-7-22 14:20:43,3
2022-7-22 14:20:44,10
2022-7-22 14:20:44,3
2022-7-22 14:20:44,4
2022-7-22 14:20:45,5
2022-7-22 14:20:45,5
2022-7-22 14:20:45,4
2022-7-22 14:20:46,0
2022-7-22 14:20:46,5
2022-7-22 14:20:46,5
2022-7-22 14:20:47,7
2022-7-22 14:20:47,5
2022-7-22 14:20:47,6
2022-7-22 14:20:48,6
2022-7-22 14:20:48,3
2022-7-22 14:20:48,2
2022-7-22 14:20:49,2
2022-7-22 14:20:49,7
2022-7-22 14:20:49,6
2022-7-22 14:20:50,8
2022-7-22 14:20:50,4
2022-7-22 14:20:50,3
2022-7-22 14:20:51,1
2022-7-22 14:20:51,-1
2022-7-22 14:20:51,2
2022-7-22 14:20:52,7
2022-7-22 14:20:52,4
2022-7-22 14:20:52,1
2022-7-22 14:20:53,5
2022-7-22 14:20:53,5
2022-7-22 14:20:53,3
2022-7-22 14:20:54,3
2022-7-22 14:20:54,2
2022-7-22 14:20:54,9
2022-7-22 14:20:55,6
2022-7-22 14:20:55,8
2022-7-22 14:20:55,8
2022-7-22 14:20:56,7
2022-7-22 14:20:56,5
2022-7-22 14:20:56,3
2022-7-22 14:20:57,4
2022-7-22 14:20:57,7
2022-7-22 14:20:57,6
2022-7-22 14:20:58,5
2022-7-22 14:20:58,6
2022-7-22 14:20:58,8
2022-7-22 14:20:59,2
2022-7-22 14:20:59,6
2022-7-22 14:20:59,6
2022-7-22 14:21:0,10
2022-7-22 14:21:0,11
2022-7-22 14:21:0,4
2022-7-22 14:21:1,4
2022-7-22 14:21:1,5
2022-7-22 14:21:1,2
2022-7-22 14:21:2,6
2022-7-22 14:21:2,10
2022-7-22 14:21:2,6
2022-7-22 14:21:3,3
2022-7-22 14:21:3,6
2022-7-22 14:21:3,7
2022-7-22 14:21:4,6
2022-7-22 14:21:4,3
2022-7-22 14:21:4,6
2022-7-22 14:21:5,10
2022-7-22 14:21:5,11
2022-7-22 14:21:5,5
2022-7-22 14:21:6,11
2022-7-22 14:21:6,8
2022-7-22 14:21:7,9
2022-7-22 14:21:7,4
2022-7-22 14:21:7,7
2022-7-22 14:21:8,9
2022-7-22 14:21:8,11
2022-7-22 14:21:8,8
2022-7-22 14:21:9,7
2022-7-22 14:21:9,4
2022-7-22 14:21:9,5
2022-7-22 14:21:10,8
2022-7-22 14:21:10,11
2022-7-22 14:21:10,8
2022-7-22 14:21:11,10
2022-7-22 14:21:11,12
2022-7-22 14:21:11,11
2022-7-22 14:21:12,7
2022-7-22 14:21:12,6
2022-7-22 14:21:12,8
2022-7-22 14:21:13,12
2022-7-22 14:21:13,10
2022-7-22 14:21:13,9
2022-7-22 14:21:14,10
2022-7-22 14:21:14,9
2022-7-22 14:21:14,8
2022-7-22 14:21:15,7
2022-7-22 14:21:15,10
2022-7-22 14:21:15,13
2022-7-22 14:21:16,11
2022-7-22 14:21:16,12
2022-7-22 14:21:16,10
2022-7-22 14:21:17,10
2022-7-22 14:21:17,10
2022-7-22 14:21:17,5
2022-7-22 14:21:18,10
2022-7-22 14:21:18,9
2022-7-22 14:21:18,12
2022-7-22 14:21:19,9
2022-7-22 14:21:19,13
2022-7-22 14:21:19,14
2022-7-22 14:21:20,9
2022-7-22 14:21:20,7
2022-7-22 14:21:20,10
2022-7-22 14:21:21,13
2022-7-22 14:21:21,11
2022-7-22 14:21:21,17
2022-7-22 14:21:22,13
2022-7-22 14:21:22,14
2022-7-22 14:21:22,10
2022-7-22 14:21:23,8
2022-7-22 14:21:23,11
2022-7-22 14:21:23,9
2022-7-22 14:21:24,13
2022-7-22 14:21:24,9
2022-7-22 14:21:24,13
2022-7-22 14:21:25,13
2022-7-22 14:21:25,9
2022-7-22 14:21:26,8
2022-7-22 14:21:26,10
2022-7-22 14:21:26,12
2022-7-22 14:21:27,8
2022-7-22 14:21:27,14
2022-7-22 14:21:27,11
2022-7-22 14:21:28,11
2022-7-22 14:21:28,2
2022-7-22 14:21:28,9
2022-7-22 14:21:29,10
2022-7-22 14:21:29,9
2022-7-22 14:21:29,9
2022-7-22 14:21:30,12
2022-7-22 14:21:30,12
2022-7-22 14:21:30,8
2022-7-22 14:21:31,6
2022-7-22 14:21:31,7
2022-7-22 14:21:31,11
2022-7-22 14:21:32,12
2022-7-22 14:21:32,8
2022-7-22 14:21:32,17
2022-7-22 14:21:33,14
2022-7-22 14:21:33,9
2022-7-22 14:21:33,3
2022-7-22 14:21:34,13
2022-7-22 14:21:34,9
2022-7-22 14:21:34,10
2022-7-22 14:21:35,7
2022-7-22 14:21:35,14
2022-7-22 14:21:35,14
2022-7-22 14:21:36,7
2022-7-22 14:21:36,6
2022-7-22 14:21:36,9
2022-7-22 14:21:37,16
2022-7-22 14:21:37,14
2022-7-22 14:21:37,7
2022-7-22 14:21:38,14
2022-7-22 14:21:38,13
2022-7-22 14:21:38,9
2022-7-22 14:21:39,9
2022-7-22 14:21:39,8
2022-7-22 14:21:39,12
2022-7-22 14:21:40,8
2022-7-22 14:21:40,13
2022-7-22 14:21:40,13
2022-7-22 14:21:41,15
2022-7-22 14:21:41,7
2022-7-22 14:21:41,8
2022-7-22 14:21:42,9
2022-7-22 14:21:42,11
2022-7-22 14:21:42,12
2022-7-22 14:21:43,10
2022-7-22 14:21:43,14
2022-7-22 14:21:43,14
2022-7-22 14:21:44,9
2022-7-22 14:21:44,6
2022-7-22 14:21:44,10
2022-7-22 14:21:45,14
2022-7-22 14:21:45,8
2022-7-22 14:21:45,12
2022-7-22 14:21:46,13
2022-7-22 14:21:46,15
2022-7-22 14:21:46,10
2022-7-22 14:21:47,8
2022-7-22 14:21:47,7
2022-7-22 14:21:47,13
2022-7-22 14:21:48,15
2022-7-22 14:21:48,9
2022-7-22 14:21:48,16
2022-7-22 14:21:49,18
2022-7-22 14:21:49,10
2022-7-22 14:21:49,11
2022-7-22 14:21:50,8
2022-7-22 14:21:50,13
2022-7-22 14:21:50,10
2022-7-22 14:21:51,11
2022-7-22 14:21:51,13
2022-7-22 14:21:51,12
2022-7-22 14:21:52,9
2022-7-22 14:21:52,8
2022-7-22 14:21:52,12
2022-7-22 14:21:53,11
2022-7-22 14:21:53,13
2022-7-22 14:21:53,9
2022-7-22 14:21:54,16
2022-7-22 14:21:54,9
2022-7-22 14:21:54,9
2022-7-22 14:21:55,8
2022-7-22 14:21:55,8
2022-7-22 14:21:55,13
2022-7-22 14:21:56,11
2022-7-22 14:21:56,15
2022-7-22 14:21:56,13
2022-7-22 14:21:57,13
2022-7-22 14:21:57,10
2022-7-22 14:21:57,6
2022-7-22 14:21:58,10
2022-7-22 14:21:58,14
2022-7-22 14:21:58,13
2022-7-22 14:21:59,7
2022-7-22 14:21:59,13
2022-7-22 14:21:59,19
2022-7-22 14:22:0,9
2022-7-22 14:22:0,6
2022-7-22 14:22:0,8
2022-7-22 14:22:1,13
2022-7-22 14:22:1,10
2022-7-22 14:22:1,10
2022-7-22 14:22:2,12
2022-7-22 14:22:2,12
2022-7-22 14:22:2,10
2022-7-22 14:22:3,6
2022-7-22 14:22:3,6
2022-7-22 14:22:3,13
2022-7-22 14:22:4,10
2022-7-22 14:22:4,8
2022-7-22 14:22:4,12
2022-7-22 14:22:5,8
2022-7-22 14:22:5,7
2022-7-22 14:22:5,4
2022-7-22 14:22:6,11
2022-7-22 14:22:6,9
2022-7-22 14:22:6,12
2022-7-22 14:22:7,13
2022-7-22 14:22:7,12
2022-7-22 14:22:7,15
2022-7-22 14:22:8,11
2022-7-22 14:22:8,11
2022-7-22 14:22:8,10
2022-7-22 14:22:9,13
2022-7-22 14:22:9,15
2022-7-22 14:22:9,10
2022-7-22 14:22:10,15
2022-7-22 14:22:10,15
2022-7-22 14:22:11,14
2022-7-22 14:22:11,11
2022-7-22 14:22:11,10
2022-7-22 14:22:12,11
2022-7-22 14:22:12,12
2022-7-22 14:22:12,9
2022-7-22 14:22:13,13
2022-7-22 14:22:13,14
2022-7-22 14:22:13,6
2022-7-22 14:22:14,11
2022-7-22 14:22:14,14
2022-7-22 14:22:14,13
2022-7-22 14:22:15,15
2022-7-22 14:22:15,13
2022-7-22 14:22:15,15
2022-7-22 14:22:16,11
2022-7-22 14:22:16,8
2022-7-22 14:22:16,10
2022-7-22 14:22:17,10
2022-7-22 14:22:17,12
2022-7-22 14:22:17,7
2022-7-22 14:22:18,13
2022-7-22 14:22:18,10
2022-7-22 14:22:18,11
2022-7-22 14:22:19,6
2022-7-22 14:22:19,11
2022-7-22 14:22:19,11
2022-7-22 14:22:20,12
2022-7-22 14:22:20,10
2022-7-22 14:22:20,9
2022-7-22 14:22:21,12
2022-7-22 14:22:21,11
2022-7-22 14:22:21,8
2022-7-22 14:22:22,9
2022-7-22 14:22:22,10
2022-7-22 14:22:22,14
2022-7-22 14:22:23,8
2022-7-22 14:22:23,10
2022-7-22 14:22:23,10
2022-7-22 14:22:24,8
2022-7-22 14:22:24,6
2022-7-22 14:22:24,9
2022-7-22 14:22:25,13
2022-7-22 14:22:25,12
2022-7-22 14:22:25,11
2022-7-22 14:22:26,11
2022-7-22 14:22:26,14
2022-7-22 14:22:26,9
2022-7-22 14:22:27,6
2022-7-22 14:22:27,7
2022-7-22 14:22:27,11
2022-7-22 14:22:28,12
2022-7-22 14:22:29,7
2022-7-22 14:22:29,11
2022-7-22 14:22:30,11
2022-7-22 14:22:30,7
2022-7-22 14:22:30,6
2022-7-22 14:22:31,7
2022-7-22 14:22:31,9
2022-7-22 14:22:31,9
2022-7-22 14:22:32,10
2022-7-22 14:22:32,7
2022-7-22 14:22:32,9
2022-7-22 14:22:33,4
2022-7-22 14:22:33,8
2022-7-22 14:22:33,9
